"Glimmer Man, The",2.7
D3: The Mighty Ducks,2.5
"Chamber, The",3.2
"Apple Dumpling Gang, The",3.0
"Davy Crockett, King of the Wild Frontier",3.3
Escape to Witch Mountain,3.1
"Love Bug, The",3.1
Herbie Rides Again,2.8
Old Yeller,3.5
"Parent Trap, The",3.4
Pollyanna,3.4
Homeward Bound: The Incredible Journey,3.3
"Shaggy Dog, The",3.1
Swiss Family Robinson,3.5
That Darn Cat!,3.1
"20,000 Leagues Under the Sea",3.5
Cool Runnings,3.3
Angels in the Outfield,2.8
Cinderella,3.5
Winnie the Pooh and the Blustery Day,3.7
"Three Caballeros, The",3.2
"Sword in the Stone, The",3.6
So Dear to My Heart,3.2
Robin Hood: Prince of Thieves,3.3
Mary Poppins,3.7
Dumbo,3.4
Pete's Dragon,3.1
Bedknobs and Broomsticks,3.3
Alice in Wonderland,3.6
"Fox and the Hound, The",3.5
Freeway,3.5
"Sound of Music, The",3.8
Die Hard,3.9
"Lawnmower Man, The",2.7
Unhook the Stars,3.2
Synthetic Pleasures,3.1
"Secret Agent, The",3.3
Secrets & Lies,4.0
That Thing You Do!,3.4
To Gillian on Her 37th Birthday,3.0
Surviving Picasso,3.3
Love Is All There Is,3.0
Beautiful Thing,4.0
"Long Kiss Goodnight, The",3.4
"Ghost and the Darkness, The",3.4
Looking for Richard,3.8
Trees Lounge,3.6
"Proprietor, The",3.4
Normal Life,3.0
Get on the Bus,3.5
Shadow Conspiracy,2.8
Jude,3.5
Everyone Says I Love You,3.4
Bitter Sugar (Azúcar amarga),3.3
William Shakespeare's Romeo + Juliet,3.5
Swingers,3.8
Sleepers,3.6
"Sunchaser, The",3.0
Johns,3.3
Five Angles on Murder,3.0
Shall We Dance,4.0
"Damsel in Distress, A",3.4
Crossfire,3.6
"Murder, My Sweet",3.9
Macao,3.1
For the Moment,3.3
Willy Wonka & the Chocolate Factory,3.7
"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La)",3.5
"Innocents, The",3.8
Sleeper,3.8
Bananas,3.7
"Fish Called Wanda, A",3.8
Monty Python's Life of Brian,4.0
Victor/Victoria,3.5
"Candidate, The",3.6
"Great Race, The",3.5
Bonnie and Clyde,3.8
"Old Man and the Sea, The",3.6
Dial M for Murder,4.0
Madame Butterfly,3.4
Dirty Dancing,3.3
Reservoir Dogs,4.1
Platoon,3.9
Weekend at Bernie's,2.8
Basic Instinct,3.4
"Doors, The",3.4
"Crying Game, The",3.6
Glengarry Glen Ross,3.9
Sophie's Choice,3.9
E.T. the Extra-Terrestrial,3.7
"Search for One-eye Jimmy, The",3.1
"Christmas Carol, A",3.8
Days of Thunder,2.9
Top Gun,3.4
American Strays,2.6
Rebel Without a Cause,3.8
"Streetcar Named Desire, A",3.9
Children of the Corn IV: The Gathering,2.4
"Leopard Son, The",2.8
Loser,2.4
Charm's Incidents (Charms Zwischenfälle),2.9
Bird of Prey,2.6
Microcosmos (Microcosmos: Le peuple de l'herbe),4.0
Palookaville,3.4
"Associate, The",3.2
"Funeral, The",3.2
Sleepover,3.0
"Single Girl, A (Fille seule, La)",3.4
"Eighth Day, The (Huitième jour, Le)",3.7
North Star (a.k.a. Tashunga),2.8
Drunks,3.2
"People vs. Larry Flynt, The",3.5
Glory Daze,2.8
Plutonium Circus,2.7
"Perfect Candidate, A",3.6
On Golden Pond,3.7
"Return of the Pink Panther, The",3.6
Drop Dead Fred,2.7
"Abyss, The",3.7
"Fog, The",3.1
Escape from New York,3.4
"Howling, The",3.2
Jean de Florette,4.1
Manon of the Spring (Manon des sources),4.1
Talking About Sex,3.6
Johnny 100 Pesos (Johnny cien pesos),3.2
Private Benjamin,3.1
Monty Python and the Holy Grail,4.1
Hustler White,3.2
Dadetown,3.4
Everything Relative,3.0
Entertaining Angels: The Dorothy Day Story,3.5
Last Call (Hoogste tijd),2.4
Get Over It,3.0
Three Lives and Only One Death (Trois vies & une seule mort),3.4
"Line King: The Al Hirschfeld Story, The",3.7
Snowriders,3.5
Curtis's Charm,3.2
When We Were Kings,4.1
Wallace & Gromit: The Wrong Trousers,4.1
JLG/JLG (JLG/JLG - autoportrait de décembre),3.2
"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",3.9
Lesson Faust,3.7
He Walked by Night,3.4
Raw Deal,3.3
T-Men,3.3
"Invitation, The (Zaproszenie)",2.1
"Children Are Watching Us, The (Bambini ci guardano, I)",3.4
"Symphonie pastorale, La",3.3
Here Comes Cookie,2.9
Love in Bloom,2.9
Six of a Kind,3.2
"Tin Drum, The (Blechtrommel, Die)",3.8
"Ruling Class, The",3.8
Mina Tannenbaum,3.4
2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),3.4
"Bloody Child, The",3.0
Farmer & Chase,3.3
Dear God,2.9
Bad Moon,2.6
American Dream,3.9
Best of the Best 3: No Turning Back,2.1
Bob Roberts,3.7
Cinema Paradiso (Nuovo cinema Paradiso),4.1
"Cook the Thief His Wife & Her Lover, The",3.5
Dead Tired (Grosse Fatigue),3.1
Delicatessen,3.9
"Double Life of Veronique, The (Double Vie de Véronique, La)",3.9
Enchanted April,3.9
Paths of Glory,4.2
"Grifters, The",3.7
Hear My Song,3.8
"Shooter, The",3.0
"English Patient, The",3.6
Mediterraneo,3.7
My Left Foot,3.9
"Sex, Lies, and Videotape",3.5
Passion Fish,3.7
Strictly Ballroom,3.8
"Thin Blue Line, The",4.1
Tie Me Up! Tie Me Down! (¡Átame!),3.5
Madonna: Truth or Dare,2.9
Paris Is Burning,4.0
One Flew Over the Cuckoo's Nest,4.2
Cheech and Chong's Up in Smoke,3.4
Star Wars: Episode V - The Empire Strikes Back,4.1
"Princess Bride, The",4.1
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),4.1
Brazil,4.0
Aliens,4.0
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",4.1
Withnail & I,3.8
12 Angry Men,4.3
Lawrence of Arabia,4.1
"Clockwork Orange, A",4.0
To Kill a Mockingbird,4.1
Apocalypse Now,4.1
Once Upon a Time in the West (C'era una volta il West),4.1
Star Wars: Episode VI - Return of the Jedi,4.0
"Wings of Desire (Himmel über Berlin, Der)",4.0
"Third Man, The",4.2
Goodfellas,4.2
Alien,4.1
Army of Darkness,3.7
"Big Blue, The (Grand bleu, Le)",3.8
Ran,4.1
"Killer, The (Die xue shuang xiong)",4.0
Psycho,4.1
"Blues Brothers, The",3.8
"Godfather: Part II, The",4.3
Full Metal Jacket,4.0
"Grand Day Out with Wallace and Gromit, A",4.0
Henry V,4.1
Amadeus,4.1
"Quiet Man, The",3.9
Once Upon a Time in America,4.0
Raging Bull,4.0
Annie Hall,4.0
"Right Stuff, The",3.9
Stalker,4.1
"Boot, Das (Boat, The)",4.1
"Sting, The",4.1
Harold and Maude,4.0
Trust,4.0
"Seventh Seal, The (Sjunde inseglet, Det)",4.1
Local Hero,3.9
"Terminator, The",3.9
Dead Alive (Braindead),3.7
Glory,3.9
Rosencrantz and Guildenstern Are Dead,3.9
Manhattan,4.0
Miller's Crossing,4.0
Dead Poets Society,3.9
"Graduate, The",4.0
Touch of Evil,4.1
"Femme Nikita, La (Nikita)",3.8
"Bridge on the River Kwai, The",4.1
8 1/2 (8½),4.0
Chinatown,4.1
"Day the Earth Stood Still, The",3.9
"Treasure of the Sierra Madre, The",4.1
Bad Taste,3.4
Duck Soup,4.1
Better Off Dead...,3.8
"Shining, The",4.0
Stand by Me,4.0
M,4.2
Evil Dead II (Dead by Dawn),3.8
"Great Escape, The",4.1
"Deer Hunter, The",4.0
Diva,4.0
Groundhog Day,3.9
Unforgiven,4.0
"Manchurian Candidate, The",4.1
Pump Up the Volume,3.5
Arsenic and Old Lace,4.0
Back to the Future,4.0
Fried Green Tomatoes,3.7
Patton,4.0
Down by Law,4.0
Akira,3.9
Highlander,3.6
Cool Hand Luke,4.1
Cyrano de Bergerac,3.8
Young Frankenstein,4.0
Night on Earth,3.9
Raise the Red Lantern (Da hong deng long gao gao gua),4.1
"Great Dictator, The",4.0
Fantasia,3.7
High Noon,4.0
"Big Sleep, The",4.1
Heathers,3.7
Somewhere in Time,3.6
Ben-Hur,3.8
This Is Spinal Tap,4.0
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),4.0
Some Kind of Wonderful,3.6
Indiana Jones and the Last Crusade,4.0
Being There,4.0
Gandhi,4.0
"Unbearable Lightness of Being, The",3.7
"Room with a View, A",3.9
Real Genius,3.6
Pink Floyd: The Wall,3.7
"Killing Fields, The",4.1
My Life as a Dog (Mitt liv som hund),4.0
Forbidden Planet,3.8
Field of Dreams,3.6
"Man Who Would Be King, The",4.0
Butch Cassidy and the Sundance Kid,4.0
"Paris, Texas",3.9
Until the End of the World (Bis ans Ende der Welt),3.6
When Harry Met Sally...,3.8
I Shot a Man in Vegas,2.8
Parallel Sons,3.2
Hype!,3.6
Santa with Muscles,2.5
Female Perversions,3.5
Mad Dog Time,2.8
Breathing Room,3.2
Paris Was a Woman,3.3
Anna,3.4
I'm Not Rappaport,3.2
Blue Juice,3.3
Kids of Survival,3.1
Alien³ (a.k.a. Alien 3),3.1
"American Werewolf in London, An",3.5
Amityville 1992: It's About Time,1.8
Amityville 3-D,1.7
Amityville: Dollhouse,1.8
Amityville: A New Generation,1.7
Amityville II: The Possession,2.0
"Amityville Horror, The",3.0
"Amityville Curse, The",1.9
Blood for Dracula (Andy Warhol's Dracula),2.8
April Fool's Day,2.8
Audrey Rose,2.9
"Believers, The",3.0
"Birds, The",3.7
"Blob, The",3.1
Blood Beach,1.9
Body Parts,2.3
"Body Snatcher, The",3.5
Dracula (Bram Stoker's Dracula),3.4
"Bride of Frankenstein, The (Bride of Frankenstein)",3.7
Burnt Offerings,2.9
Candyman,3.0
Cape Fear,3.5
Cape Fear,3.8
Carrie,3.5
Cat People,3.0
"Nightmare on Elm Street, A",3.3
"Nosferatu (Nosferatu, eine Symphonie des Grauens)",3.9
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),3.2
"Omen, The",3.6
Blood and Wine (Blood & Wine),3.0
Albino Alligator,3.0
"Mirror Has Two Faces, The",3.2
Breaking the Waves,3.8
Nightwatch,3.1
Star Trek: First Contact,3.7
Shine,3.8
Sling Blade,4.0
Jingle All the Way,2.6
Identification of a Woman (Identificazione di una donna),3.3
Paradise Lost: The Child Murders at Robin Hood Hills,4.1
"Preacher's Wife, The",3.1
Zero Kelvin (Kjærlighetens kjøtere),3.5
Ridicule,3.8
"Crucible, The",3.4
101 Dalmatians,3.0
"Forbidden Christ, The (Cristo proibito, Il)",3.3
I Can't Sleep (J'ai pas sommeil),3.4
Die Hard 2,3.5
Star Trek: The Motion Picture,3.1
Star Trek VI: The Undiscovered Country,3.3
Star Trek V: The Final Frontier,2.9
Star Trek II: The Wrath of Khan,3.7
Star Trek III: The Search for Spock,3.2
Star Trek IV: The Voyage Home,3.5
Batman Returns,3.1
Young Guns,3.3
Young Guns II,3.0
Grease,3.3
Grease 2,2.0
Marked for Death,2.8
Adrenalin: Fear the Rush,2.3
"Substance of Fire, The",3.6
Under Siege,3.1
Terror in a Texas Town,2.8
Jaws,3.8
Jaws 2,2.6
Jaws 3-D,1.9
My Fellow Americans,3.3
Mars Attacks!,3.0
Citizen Ruth,3.6
Jerry Maguire,3.6
Raising Arizona,3.9
Tin Men,3.4
Sneakers,3.6
Bastard Out of Carolina,3.6
In Love and War,3.1
Marvin's Room,3.4
Somebody is Waiting,3.4
Ghosts of Mississippi,3.5
Night Falls on Manhattan,3.2
Beavis and Butt-Head Do America,2.9
La Cérémonie,3.6
Scream,3.3
"Last of the Mohicans, The",3.7
Michael,3.0
"Evening Star, The",3.0
Hamlet,3.7
Some Mother's Son,3.7
"Whole Wide World, The",3.6
Mother,3.4
"Thieves (Voleurs, Les)",3.5
Evita,3.1
"Portrait of a Lady, The",3.1
Walkabout,3.9
Message to Love: The Isle of Wight Festival,3.6
Grateful Dead,3.1
Murder at 1600,3.1
Hearts and Minds,3.8
Inside,2.9
Fierce Creatures,3.2
Zeus and Roxanne,2.6
Turbulence,2.6
Angel Baby,3.4
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),3.3
Underworld,3.2
Beverly Hills Ninja,2.6
Metro,2.9
The Machine,2.2
"Stranger, The",3.1
Falling in Love Again,3.0
"Cement Garden, The",3.7
Dante's Peak,2.8
Meet Wally Sparks,2.3
Amos & Andrew,2.8
Benny & Joon,3.5
Prefontaine,3.3
"Tickle in the Heart, A",3.2
Guantanamera,3.4
McHale's Navy,2.3
Kolya (Kolja),4.0
Gridlock'd,3.3
Fire on the Mountain,3.4
Waiting for Guffman,3.9
Prisoner of the Mountains (Kavkazsky plennik),3.7
"Beautician and the Beast, The",2.5
SubUrbia,3.2
Hotel de Love,3.1
"Pest, The",2.2
Fools Rush In,3.1
Touch,3.0
Absolute Power,3.3
That Darn Cat,2.6
Vegas Vacation (National Lampoon's Las Vegas Vacation),2.8
Unforgotten: Twenty-Five Years After Willowbrook,2.5
That Old Feeling,3.1
Lost Highway,3.7
Rosewood,3.5
Donnie Brasco,3.8
Salut cousin!,2.8
Booty Call,2.6
Rhyme & Reason,3.2
Boys Life 2,3.4
City of Industry,3.0
Best Men,2.9
Jungle2Jungle (a.k.a. Jungle 2 Jungle),2.5
Kama Sutra: A Tale of Love,3.1
Private Parts,3.3
Love Jones,3.4
"Saint, The",3.2
Smilla's Sense of Snow,3.3
"Van, The",3.4
Crash,3.1
"Daytrippers, The",3.7
Liar Liar,3.2
"Quiet Room, The",3.4
Selena,3.1
"Devil's Own, The",3.0
Cats Don't Dance,3.0
B*A*P*S,2.0
Love and Other Catastrophes,3.4
Turbo: A Power Rangers Movie,1.4
Anna Karenina,3.3
Double Team,2.3
Inventing the Abbotts,3.2
Anaconda,2.1
Grosse Pointe Blank,3.7
Keys to Tulsa,2.6
Kissed,3.3
8 Heads in a Duffel Bag,2.6
Hollow Reed,3.4
Paradise Road,3.4
Traveller,3.3
All Over Me,3.4
"Brother's Kiss, A",2.6
"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti)",3.5
Romy and Michele's High School Reunion,2.9
Temptress Moon (Feng Yue),3.0
Volcano,2.7
Children of the Revolution,3.5
Austin Powers: International Man of Mystery,3.4
Breakdown,3.3
Broken English,3.3
Commandments,2.8
Ripe,2.6
"Truth or Consequences, N.M.",2.9
"Turning, The",2.4
Warriors of Virtue,2.4
Fathers' Day,2.5
"Fifth Element, The",3.8
Intimate Relations,2.8
Nowhere,3.5
Losing Chase,3.3
Sprung,2.4
"Promise, The (La promesse)",3.8
"Bonheur, Le",3.7
Love! Valour! Compassion!,3.5
Shall We Dance? (Shall We Dansu?),3.9
"Second Jungle Book: Mowgli & Baloo, The",2.5
Twin Town,3.2
Addicted to Love,3.1
Brassed Off,3.6
"Designated Mourner, The",3.1
"Lost World: Jurassic Park, The",3.0
Ponette,3.8
Schizopolis,3.6
Shiloh,3.2
"War at Home, The",3.1
Rough Magic,3.0
Trial and Error,2.8
Buddy,2.6
Con Air,3.2
Late Bloomers,3.1
"Pillow Book, The",3.5
"To Have, or Not (En avoir (ou pas))",3.5
Speed 2: Cruise Control,2.0
Squeeze,3.2
Sudden Manhattan,2.6
"Next Step, The",2.9
Wedding Bell Blues,2.9
Batman & Robin,2.2
Dream With the Fishes,3.4
For Roseanna (Roseanna's Grave),3.6
Head Above Water,2.9
Hercules,3.5
The Last Time I Committed Suicide,2.8
MURDER and murder,2.8
My Best Friend's Wedding,3.3
Tetsuo II: Body Hammer,3.2
When the Cat's Away (Chacun cherche son chat),3.6
"Contempt (Mépris, Le)",3.8
Face/Off,3.3
Fall,3.1
Gabbeh,3.5
Mondo,3.5
"Innocent Sleep, The",2.8
For Ever Mozart,3.2
Men in Black (a.k.a. MIB),3.6
Out to Sea,2.8
Wild America,3.0
"Simple Wish, A",2.7
Contact,3.7
Love Serenade,3.3
G.I. Jane,2.9
Conan the Barbarian,3.2
George of the Jungle,2.7
Cop Land,3.3
Event Horizon,3.0
Spawn,2.6
Air Bud,2.3
Picture Perfect,2.9
In the Company of Men,3.7
Free Willy 3: The Rescue,1.8
Career Girls,3.4
Conspiracy Theory,3.3
Desperate Measures,2.9
Steel,1.7
She's So Lovely,2.8
Hoodlum,2.9
Leave It to Beaver,2.1
Mimic,2.8
Money Talks,3.0
Excess Baggage,2.6
Kull the Conqueror,2.4
Air Force One,3.3
187 (One Eight Seven),3.0
"Hunt for Red October, The",3.9
My Own Private Idaho,3.5
"Kiss Me, Guido",3.2
Star Maps,3.2
In & Out,3.2
"Edge, The",3.5
"Peacemaker, The",3.0
L.A. Confidential,4.1
Seven Years in Tibet,3.4
Kiss the Girls,3.4
Soul Food,3.3
Kicked in the Head,2.6
Wishmaster,2.6
"Thousand Acres, A",3.0
"Game, The",3.9
Fire Down Below,2.5
U Turn,3.1
"Locusts, The",2.5
"MatchMaker, The",3.2
"Lay of the Land, The",2.6
"Assignment, The",3.4
"Smile Like Yours, A",2.4
Ulee's Gold,3.7
"Ice Storm, The",3.8
Stag,2.6
Chasing Amy,3.6
How to Be a Player,2.7
"Full Monty, The",3.7
Indian Summer (a.k.a. Alive & Kicking),3.1
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",3.9
I Know What You Did Last Summer,2.5
The Devil's Advocate,3.6
RocketMan (a.k.a. Rocket Man),2.8
Playing God,2.8
"House of Yes, The",3.5
"Fast, Cheap & Out of Control",3.9
Washington Square,3.4
Telling Lies in America,3.0
Year of the Horse,3.0
Gattaca,3.8
FairyTale: A True Story,3.3
Phantoms,2.6
Swept from the Sea,3.2
Wonderland,3.4
"Life Less Ordinary, A",3.2
Hurricane Streets,3.1
Eve's Bayou,3.6
Switchback,3.1
Gang Related,2.9
Stripes,3.6
Nenette and Boni (Nénette et Boni),3.5
Bean,2.9
Hugo Pool,2.7
Mad City,2.8
One Night Stand,2.9
"Tango Lesson, The",3.5
Welcome to Sarajevo,3.5
Deceiver,3.1
"Rainmaker, The",3.6
Boogie Nights,3.7
Witness,3.8
Incognito,3.2
Starship Troopers,3.3
Critical Care,2.6
"Joy Luck Club, The",3.7
Chairman of the Board,1.9
Sliding Doors,3.5
Mortal Kombat: Annihilation,2.1
"Truman Show, The",3.9
"Wings of the Dove, The",3.7
Mrs. Dalloway,3.5
"I Love You, I Love You Not",3.0
Red Corner,3.1
"Jackal, The",3.2
Anastasia,3.5
"Man Who Knew Too Little, The",3.3
Alien: Resurrection,3.0
Alien Escape,2.5
Amistad,3.6
"Apostle, The",3.7
Artemisia,3.5
Bent,3.6
Bang,2.4
"Boys, Les",2.8
"Butcher Boy, The",3.6
Deconstructing Harry,3.5
Flubber,2.6
For Richer or Poorer,2.7
Good Will Hunting,4.1
Guy,2.4
Tar,2.0
Home Alone 3,1.9
Ill Gotten Gains,2.2
Legal Deceit,2.7
Midnight in the Garden of Good and Evil,3.3
Mouse Hunt,2.9
Never Met Picasso,2.4
Office Killer,2.6
"Other Voices, Other Rooms",2.8
Scream 2,2.8
Stranger in the House,3.0
"Sweet Hereafter, The",4.0
Time Tracers,2.2
Titanic,3.4
Tomorrow Never Dies,3.2
Twisted,2.8
Full Speed (À toute vitesse),3.1
"Education of Little Tree, The",3.5
"Postman, The",3.0
"Horse Whisperer, The",3.2
"Winter Guest, The",3.5
Jackie Brown,3.7
Kundun,3.7
Mr. Magoo,1.9
"Big Lebowski, The",4.0
Afterglow,3.3
My Life in Pink (Ma vie en rose),3.9
Great Expectations,3.3
Vermin,2.8
3 Ninjas: High Noon On Mega Mountain,1.6
Men of Means,2.6
Caught Up,2.4
Arguing the World,3.4
Firestorm,2.5
Senseless,2.8
Wag the Dog,3.5
Dark City,3.8
The Leading Man,3.1
Star Kid,2.2
Hard Rain,2.8
Half Baked,3.3
Fallen,3.5
Shooting Fish,3.5
"Prophecy II, The",2.7
Fallen Angels (Duo luo tian shi),3.9
"Four Days in September (O Que É Isso, Companheiro?)",3.8
Spice World,1.8
Deep Rising,2.8
Tainted,2.6
"Letter From Death Row, A",2.6
Music From Another Room,3.2
Mother and Son (Mat i syn),3.5
"Replacement Killers, The",3.1
B. Monkey,2.9
Night Flier,2.7
Blues Brothers 2000,2.6
Tokyo Fist (Tokyo ken),3.4
Mass Transit,2.4
Ride,2.4
"Wedding Singer, The",3.4
Sphere,2.9
Ayn Rand: A Sense of Life,3.2
"Further Gesture, A",2.2
Little City,3.0
Palmetto,2.9
As Good as It Gets,3.8
King of New York,3.4
"Paralyzing Fear: The Story of Polio in America, A",3.1
Men with Guns,3.8
"Sadness of Sex, The",2.7
Twilight,2.9
U.S. Marshals,3.3
Welcome to Woop-Woop,2.7
Love and Death on Long Island,3.5
"Callejón de los milagros, El",3.1
In God's Hands,2.6
Everest,3.9
Hush,2.6
Suicide Kings,3.5
"Man in the Iron Mask, The",3.1
"Newton Boys, The",2.9
Wild Things,3.2
Paulie,2.8
"Cool, Dry Place, A",3.1
Fireworks (Hana-bi),3.9
Primary Colors,3.5
"Niagara, Niagara",3.2
Wide Awake,3.1
"Price Above Rubies, A",3.4
Eden,2.9
Two Girls and a Guy,2.8
No Looking Back,2.8
Storefront Hitchcock,3.4
"Proposition, The",3.0
"Object of My Affection, The",3.2
Meet the Deedles,1.9
Homegrown,3.1
The Players Club,2.7
Barney's Great Adventure,1.2
"Big One, The",3.7
Chinese Box,3.1
Follow the Bitch,2.8
Lost in Space,2.6
Heaven's Burning,2.7
Mercury Rising,3.0
"Spanish Prisoner, The",3.9
City of Angels,3.3
"Last Days of Disco, The",3.3
"Odd Couple II, The",2.7
My Giant,2.3
He Got Game,3.4
"Gingerbread Man, The",3.0
Illtown,2.8
Slappy and the Stinkers,2.5
Live Flesh (Carne trémula),3.8
Zero Effect,3.7
Nil By Mouth,3.5
Ratchet,2.7
"Borrowers, The",3.0
Prince Valiant,2.3
"I Love You, Don't Touch Me!",2.9
Leather Jacket Love Story,2.8
Love Walked In,2.7
"Alan Smithee Film: Burn Hollywood Burn, An",1.9
Kissing a Fool,2.9
Krippendorf's Tribe,2.3
Kurt & Courtney,3.1
"Real Blonde, The",3.0
Mr. Nice Guy (Yat goh ho yan),3.2
Taste of Cherry (Ta'm e guilass),3.7
Character (Karakter),3.8
Junk Mail (Budbringeren),3.2
Species II,2.2
Major League: Back to the Minors,2.3
Sour Grapes,2.5
Wild Man Blues,3.5
"Big Hit, The",3.0
Tarzan and the Lost City,2.1
Black Dog,2.3
"Dancer, Texas Pop. 81",3.3
"Friend of the Deceased, A (Priyatel pokonika)",3.3
Go Now,3.1
"Misérables, Les",3.7
Still Breathing,3.2
Clockwatchers,3.4
Deep Impact,3.0
Little Men,2.7
Woo,2.1
"Hanging Garden, The",3.5
Lawn Dogs,3.6
Quest for Camelot,2.9
Godzilla,2.4
Bulworth,3.3
Fear and Loathing in Las Vegas,3.8
"Opposite of Sex, The",3.6
I Got the Hook Up,2.2
Almost Heroes,2.6
Hope Floats,3.0
Insomnia,3.6
Little Boy Blue,2.9
"Ugly, The",2.5
"Perfect Murder, A",3.4
Beyond Silence (Jenseits der Stille),3.6
Six Days Seven Nights,2.9
Can't Hardly Wait,3.2
Cousin Bette,3.1
High Art,3.5
"Land Girls, The",3.2
Passion in the Desert,3.0
"Children of Heaven, The (Bacheha-Ye Aseman)",4.0
Dear Jesse,3.2
Dream for an Insomniac,3.2
Hav Plenty,2.9
Henry Fool,3.5
Marie from the Bay of Angels (Marie Baie Des Anges),2.7
Mr. Jealousy,3.1
Mulan,3.8
Resurrection Man,2.7
"X-Files: Fight the Future, The",3.3
I Went Down,3.4
Dr. Dolittle,2.7
Out of Sight,3.6
Picnic at Hanging Rock,3.7
Smoke Signals,3.8
Voyage to the Beginning of the World (Viagem ao Princípio do Mundo),2.8
Buffalo '66 (a.k.a. Buffalo 66),3.7
Armageddon,3.0
Lethal Weapon 4,3.1
Madeline,3.1
Small Soldiers,2.8
Pi,3.7
Whatever,3.3
There's Something About Mary,3.5
Plan 9 from Outer Space,2.6
Wings,3.7
"Broadway Melody, The",3.0
All Quiet on the Western Front,3.9
Cimarron,3.0
Grand Hotel,3.7
Cavalcade,2.9
Mutiny on the Bounty,3.9
"Great Ziegfeld, The",3.3
"Life of Emile Zola, The",3.4
You Can't Take It with You,3.9
How Green Was My Valley,3.8
Mrs. Miniver,3.8
Going My Way,3.5
"Lost Weekend, The",3.8
"Best Years of Our Lives, The",4.1
Gentleman's Agreement,3.7
Hamlet,3.7
All the King's Men,3.9
"Greatest Show on Earth, The",3.2
From Here to Eternity,3.9
On the Waterfront,4.1
Marty,3.9
West Side Story,3.7
Tom Jones,3.7
"Man for All Seasons, A",4.1
In the Heat of the Night,4.0
Oliver!,3.6
Midnight Cowboy,4.0
"French Connection, The",3.9
Rocky,3.7
Kramer vs. Kramer,3.7
Ordinary People,3.9
Chariots of Fire,3.7
Terms of Endearment,3.6
Out of Africa,3.6
"Last Emperor, The",3.8
Rain Man,3.9
Driving Miss Daisy,3.7
Take the Money and Run,3.9
Klute,3.8
Repo Man,3.6
Metropolitan,3.8
Labyrinth,3.6
"Breakfast Club, The",3.8
"Nightmare on Elm Street 2: Freddy's Revenge, A",2.5
"Nightmare on Elm Street 3: Dream Warriors, A",2.8
"Nightmare on Elm Street 4: The Dream Master, A",2.5
"Nightmare on Elm Street 5: The Dream Child, A",2.3
"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",2.3
Friday the 13th,2.9
Friday the 13th Part 2,2.5
Friday the 13th Part 3: 3D,2.3
Friday the 13th Part IV: The Final Chapter,2.4
Friday the 13th Part V: A New Beginning,2.1
Friday the 13th Part VI: Jason Lives,2.3
Friday the 13th Part VII: The New Blood,2.1
Friday the 13th Part VIII: Jason Takes Manhattan,1.9
Halloween,3.6
Halloween II,2.9
Halloween III: Season of the Witch,2.1
Halloween 4: The Return of Michael Myers,2.5
Halloween 5: The Revenge of Michael Myers,2.3
Prom Night,2.5
Prom Night II,2.1
Prom Night III: The Last Kiss,1.6
Prom Night IV: Deliver Us From Evil,1.5
Child's Play,2.9
Child's Play 2,2.4
Child's Play 3,2.1
Poltergeist,3.5
Poltergeist II: The Other Side,2.5
